422,422,24
423,423,24
424,424,25
425,425,24
426,426,1
427,427,18
428,428,25
429,429,29
430,430,1
431,431,24
432,432,24
433,433,24
434,434,24
435,435,24
436,436,25
437,437,24
438,438,29
439,439,18
440,440,25
441,441,24
442,442,25
443,443,24
444,444,25
445,445,24
446,446,24
447,447,24
448,448,24
449,449,1
450,450,24
451,451,24
452,452,24
453,453,29
454,454,25
455,455,24
456,456,1
457,457,24
458,458,24
459,459,26
460,460,25
461,461,18
462,462,25
463,463,25
464,464,1
465,465,1
466,466,26
467,467,1
468,468,1
469,469,1
470,470,25
471,471,25
472,472,24
473,473,24
474,474,24
475,475,25
476,476,25
477,477,24
478,478,24
479,479,24
480,480,24
481,481,1
482,482,24
483,483,29
484,484,24
485,485,24
486,486,18
487,487,25
488,488,1
489,489,1
490,490,25
491,491,24
492,492,24
493,493,24
494,494,25
495,495,24
496,496,24
497,497,24
498,498,24
499,499,24
500,500,24
501,501,25
502,502,24
503,503,25
504,504,24
505,505,24
506,506,24
507,507,25
508,508,24
509,509,24
510,510,24
511,511,1
512,512,24
513,513,1
514,514,24
515,515,26
516,516,25
517,517,24
518,518,24
519,519,24
520,520,24
521,521,24
522,522,24
523,523,24
524,524,25
525,525,24
526,526,25
527,527,24
528,528,1
529,529,24
530,530,24
531,531,25
532,532,24
533,533,25
534,534,25
535,535,25
536,536,1
537,537,24
538,538,25
539,539,24
540,540,24
541,541,24
542,542,24
543,543,1
544,544,25
545,545,24
546,546,1
547,547,25
548,548,18
549,549,24
550,550,1
551,551,30
552,552,25
553,553,25
554,554,24
555,555,24
556,556,24
557,557,31
558,558,26
559,559,31
560,560,32
561,561,32
562,562,32
563,563,31
564,564,24
565,565,33
566,566,32
567,567,32
568,568,26
569,569,34
570,570,25
571,571,24
572,572,24
573,573,24
574,574,1
575,575,26
576,576,24
577,577,25
578,578,32
579,579,25
580,580,24
581,581,26
582,582,32
583,583,32
584,584,24
585,585,31
586,586,24
587,587,26
588,588,24
589,589,24
590,590,30
591,591,31
592,592,31
593,593,24
594,594,32
595,595,24
596,596,31
597,597,26
598,598,26
599,599,31
600,600,24
601,601,31
602,602,24
603,603,26
604,604,26
605,605,32
606,606,32
607,607,24
608,608,24
609,609,26
610,610,32
611,611,24
612,612,25
613,613,32
614,614,24
615,615,1
616,616,26
617,617,32
618,618,24
619,619,33
620,620,32
621,621,26
622,622,24
623,623,34
624,624,32
625,625,31
626,626,1
627,627,32
628,628,25
629,629,24
630,630,31
631,631,26
632,632,25
633,633,24
634,634,26
635,635,32
636,636,32
637,637,26
638,638,32
639,639,32
640,640,26
641,641,31
642,642,32
643,643,26
644,644,25
645,645,24
646,646,32
647,647,1
648,648,24
649,649,24
650,650,32
651,651,24
652,652,31
653,653,24
654,654,26
655,655,31
656,656,32
657,657,26
658,658,24
659,659,31
660,660,24
661,661,35
662,662,35
663,663,35
664,664,36
665,665,35
666,666,35
667,667,36
668,668,37
669,669,35
670,670,35
671,671,35
672,672,36
673,673,37
674,674,36
675,675,35
676,676,35
677,677,35
678,678,35
679,679,35
680,680,36
681,681,35
682,682,35
683,683,36
684,684,35
685,685,36
686,686,36
687,687,35
688,688,35
689,689,35
690,690,38
691,691,35
692,692,35
693,693,35
694,694,36
695,695,35
696,696,35
697,697,35
698,698,35
699,699,35
700,700,37
701,701,35
702,702,35
703,703,35
704,704,35
705,705,35
706,706,35
707,707,36
708,708,35
709,709,36
710,710,35
711,711,35
712,712,35
713,713,35
714,714,35
715,715,36
716,716,36
717,717,39
718,718,35
719,719,36
720,720,35
721,721,35
722,722,35
723,723,35
724,724,37
725,725,35
726,726,35
727,727,36
728,728,35
729,729,36
730,730,35
731,731,35
732,732,35
733,733,35
734,734,35
735,735,35
736,736,35
737,737,35
738,738,35
739,739,35
740,740,35
741,741,35
742,742,35
743,743,35
744,744,35
745,745,35
746,746,35
747,747,35
748,748,35
749,749,40
750,750,35
751,751,36
752,752,35
753,753,36
754,754,35
755,755,35
756,756,35
757,757,41
758,758,37
759,759,35
760,760,35
761,761,35
762,762,35
763,763,42
764,764,35
765,765,35
766,766,35
767,767,35
768,768,35
769,769,35
770,770,35
771,771,38
772,772,35
773,773,35
774,774,35
775,775,36
776,776,35
777,777,35
778,778,35
779,779,35
780,780,35
781,781,35
782,782,37
783,783,35
784,784,35
785,785,36
786,786,35
787,787,35
788,788,36
789,789,35
790,790,35
791,791,35
792,792,35
793,793,36
794,794,35
795,795,35
796,796,35
797,797,35
798,798,35
799,799,35
800,800,35
801,801,35
802,802,35
803,803,35
804,804,42
805,805,36
806,806,35
807,807,35
808,808,36
809,809,35
810,810,35
811,811,35
812,812,35
813,813,35
814,814,37
815,815,35
816,816,35
817,817,35
818,818,37
819,819,36
820,820,39
821,821,35
822,822,36
823,823,35
824,824,38
825,825,35
826,826,41
827,827,38
828,828,35
829,829,43
830,830,44
831,831,40
832,832,35
833,833,43
834,834,35
835,835,45
836,836,43
837,837,44
838,838,40
839,839,43
840,840,35
841,841,44
842,842,44
843,843,40
844,844,40
845,845,40
846,846,35
847,847,40
848,848,35
849,849,44
850,850,35
851,851,44
852,852,35
853,853,45
854,854,40
855,855,35
856,856,40
857,857,35
858,858,35
859,859,35
860,860,35
861,861,44
862,862,44
863,863,46
864,864,1
865,865,46
866,866,1
867,867,1
868,868,24
869,869,1
870,870,24
871,871,47
872,872,25
873,873,1
874,874,24
875,875,1
876,876,48
877,877,49
878,878,25
879,879,24
880,880,24
881,881,46
882,882,1
883,883,46
884,884,1
885,885,50
886,886,1
887,887,43
888,888,24
889,889,25
890,890,1
891,891,1
892,892,1
893,893,51
894,894,51
895,895,24
896,896,24
897,897,1
898,898,24
899,899,1
900,900,24
901,901,1
902,902,25
903,903,24
904,904,1
905,905,1
906,906,46
907,907,46
908,908,25
909,909,25
910,910,46
911,911,43
912,912,1
913,913,24
914,914,25
915,915,1
916,916,51
917,917,1
918,918,1
919,919,46
920,920,48
921,921,24
922,922,46
923,923,24
924,924,1
925,925,1
926,926,1
927,927,24
928,928,24
929,929,1
930,930,25
931,931,1
932,932,1
933,933,24
934,934,46
935,935,51
936,936,46
937,937,1
938,938,52
939,939,1
940,940,1
941,941,24
942,942,25
943,943,1
944,944,24
945,945,1
946,946,46
947,947,1
948,948,1
949,949,1
950,950,25
951,951,1
952,952,24
953,953,46
954,954,46
955,955,52
956,956,43
957,957,24
958,958,1
959,959,24
960,960,1
961,961,50
962,962,1
963,963,1
964,964,1
965,965,25
966,966,1
967,967,53
968,968,1
969,969,1
970,970,54
971,971,1
972,972,46
973,973,55
974,974,46
975,975,1
976,976,25
977,977,24
978,978,1
979,979,46
980,980,46
981,981,24
982,982,1
983,983,46
984,984,46
985,985,46
986,986,46
987,987,1
988,988,55
989,989,1
990,990,1
991,991,1
992,992,56
993,993,1
994,994,1
995,995,48
996,996,51
997,997,57
998,998,1
999,999,43
1000,1000,1
1001,1001,46
1002,1002,1
1003,1003,1
1004,1004,1
1005,1005,1
1006,1006,25
1007,1007,25
1008,1008,48
1009,1009,46
1010,1010,48
1011,1011,58
1012,1012,1
1013,1013,1
1014,1014,1
1015,1015,59
1016,1016,25
1017,1017,1
1018,1018,1
1019,1019,1
1020,1020,51
1021,1021,1
1022,1022,24
1023,1023,1
1024,1024,1
1025,1025,46
1026,1026,1
1027,1027,1
1028,1028,1
1029,1029,25
1030,1030,60
1031,1031,1
1032,1032,46
1033,1033,1
1034,1034,1
1035,1035,60
1036,1036,61
1037,1037,25
1038,1038,55
1039,1039,1
1040,1040,1
1041,1041,1
1042,1042,51
1043,1043,1
1044,1044,1
1045,1045,1
1046,1046,46
1047,1047,1
1048,1048,1
1049,1049,1
1050,1050,43
1051,1051,1
1052,1052,51
1053,1053,51
1054,1054,54
1055,1055,1
1056,1056,1
1057,1057,1
1058,1058,1
1059,1059,25
1060,1060,25
1061,1061,24
1062,1062,1
1063,1063,57
1064,1064,46
1065,1065,1
1066,1066,57
1067,1067,24
1068,1068,46
1069,1069,53
1070,1070,25
1071,1071,1
1072,1072,46
1073,1073,1
1074,1074,1
1075,1075,48
1076,1076,1
1077,1077,24
1078,1078,24
1079,1079,46
1080,1080,1
1081,1081,1
1082,1082,24
1083,1083,46
1084,1084,25
1085,1085,24
1086,1086,1
1087,1087,1
1088,1088,1
1089,1089,1
1090,1090,1
1091,1091,1
1092,1092,46
1093,1093,1
1094,1094,1
1095,1095,1
1096,1096,1
1097,1097,25
1098,1098,1
1099,1099,1
1100,1100,24
1101,1101,24
1102,1102,1
1103,1103,51
1104,1104,1
1105,1105,24
1106,1106,46
1107,1107,1
1108,1108,1
1109,1109,1
1110,1110,46
1111,1111,1
1112,1112,52
1113,1113,1
1114,1114,1
1115,1115,1
1116,1116,25
1117,1117,1
1118,1118,1
1119,1119,1
1120,1120,1
1121,1121,1
1122,1122,1
1123,1123,1
1124,1124,24
1125,1125,1
1126,1126,1
1127,1127,1
1128,1128,1
1129,1129,1
1130,1130,1
1131,1131,25
1132,1132,1
1133,1133,43
1134,1134,1
1135,1135,1
1136,1136,51
1137,1137,1
1138,1138,1
1139,1139,24
1140,1140,51
1141,1141,1
1142,1142,1
1143,1143,1
1144,1144,1
1145,1145,1
1146,1146,1
1147,1147,1
1148,1148,24
1149,1149,51
1150,1150,1
1151,1151,25
1152,1152,1
1153,1153,1
1154,1154,46
1155,1155,24
1156,1156,58
1157,1157,1
1158,1158,1
1159,1159,48
1160,1160,1
1161,1161,1
1162,1162,24
1163,1163,1
1164,1164,51
1165,1165,62
1166,1166,1
1167,1167,1
1168,1168,1
1169,1169,53
1170,1170,1
1171,1171,24
1172,1172,1
1173,1173,63
1174,1174,25
1175,1175,1
1176,1176,24
1177,1177,24
1178,1178,1
1179,1179,24
1180,1180,1
1181,1181,1
1182,1182,1
1183,1183,1
1184,1184,25
1185,1185,47
1186,1186,1
1187,1187,25
1188,1188,46
1189,1189,25
1190,1190,46
1191,1191,1
1192,1192,46
1193,1193,24
1194,1194,25
1195,1195,24
1196,1196,1
1197,1197,25
1198,1198,1
1199,1199,1
1200,1200,1
1201,1201,62
1202,1202,25
1203,1203,1
1204,1204,1
1205,1205,1
1206,1206,46
1207,1207,1
1208,1208,1
1209,1209,25
1210,1210,25
1211,1211,1
1212,1212,1
1213,1213,48
1214,1214,61
1215,1215,1
1216,1216,1
1217,1217,1
1218,1218,46
1219,1219,25
1220,1220,25
1221,1221,1
1222,1222,46
1223,1223,1
1224,1224,1
1225,1225,25
1226,1226,1
1227,1227,64
1228,1228,1
1229,1229,24
1230,1230,1
1231,1231,1
1232,1232,1
1233,1233,1
1234,1234,24
1235,1235,1
1236,1236,1
1237,1237,1
1238,1238,46
1239,1239,1
1240,1240,1
1241,1241,1
1242,1242,46
1243,1243,46
1244,1244,1
1245,1245,46
1246,1246,1
1247,1247,46
1248,1248,1
1249,1249,1
1250,1250,1
1251,1251,1
1252,1252,1
1253,1253,46
1254,1254,1
1255,1255,24
1256,1256,1
1257,1257,60
1258,1258,1
1259,1259,46
1260,1260,1
1261,1261,1
1262,1262,1
1263,1263,1
1264,1264,46
1265,1265,1
1266,1266,1
1267,1267,25
1268,1268,51
1269,1269,25
1270,1270,46
1271,1271,1
1272,1272,25
1273,1273,1
1274,1274,24
1275,1275,24
1276,1276,46
1277,1277,1
1278,1278,43
1279,1279,24
1280,1280,24
1281,1281,24
1282,1282,1
1283,1283,46
1284,1284,1
1285,1285,46
1286,1286,1
1287,1287,51
1288,1288,51
1289,1289,59
1290,1290,1
1291,1291,1
1292,1292,1
1293,1293,24
1294,1294,24
1295,1295,1
1296,1296,1
1297,1297,1
1298,1298,51
1299,1299,25
1300,1300,1
1301,1301,1
1302,1302,1
1303,1303,63
1304,1304,24
1305,1305,1
1306,1306,1
1307,1307,1
1308,1308,1
1309,1309,25
1310,1310,24
1311,1311,1
1312,1312,1
1313,1313,1
1314,1314,62
1315,1315,25
1316,1316,1
1317,1317,25
1318,1318,24
1319,1319,24
1320,1320,1
1321,1321,1
1322,1322,1
1323,1323,25
1324,1324,24
1325,1325,24
1326,1326,1
1327,1327,1
1328,1328,1
1329,1329,48
1330,1330,1
1331,1331,1
1332,1332,24
1333,1333,24
1334,1334,46
1335,1335,24
1336,1336,1
1337,1337,1
1338,1338,1
1339,1339,24
1340,1340,46
1341,1341,1
1342,1342,1
1343,1343,46
1344,1344,1
1345,1345,48
1346,1346,24
1347,1347,1
1348,1348,1
1349,1349,1
1350,1350,1
1351,1351,1
1352,1352,46
1353,1353,1
1354,1354,62
1355,1355,1
1356,1356,46
1357,1357,1
1358,1358,1
1359,1359,1
1360,1360,24
1361,1361,1
1362,1362,1
1363,1363,24
1364,1364,46
1365,1365,65
1366,1366,46
1367,1367,1
1368,1368,1
1369,1369,1
1370,1370,51
1371,1371,1
1372,1372,1
1373,1373,46
1374,1374,46
1375,1375,25
1376,1376,1
1377,1377,46
1378,1378,1
1379,1379,43
1380,1380,1
1381,1381,1
1382,1382,1
1383,1383,46
1384,1384,24
1385,1385,1
1386,1386,46
1387,1387,24
1388,1388,25
1389,1389,24
1390,1390,66
1391,1391,1
1392,1392,1
1393,1393,51
1394,1394,64
1395,1395,1
1396,1396,1
1397,1397,1
1398,1398,46
1399,1399,1
1400,1400,1
1401,1401,48
1402,1402,1
1403,1403,25
1404,1404,1
1405,1405,51
1406,1406,24
1407,1407,1
1408,1408,1
1409,1409,1
1410,1410,1
1411,1411,24
1412,1412,24
1413,1413,1
1414,1414,46
1415,1415,1
1416,1416,1
1417,1417,1
1418,1418,1
1419,1419,1
1420,1420,1
1421,1421,24
1422,1422,1
1423,1423,1
1424,1424,24
1425,1425,67
1426,1426,1
1427,1427,24
1428,1428,25
1429,1429,1
1430,1430,1
1431,1431,1
1432,1432,1
1433,1433,25
1434,1434,46
1435,1435,1
1436,1436,50
1437,1437,1
1438,1438,46
1439,1439,1
1440,1440,25
1441,1441,25
1442,1442,1
1443,1443,1
1444,1444,1
1445,1445,1
1446,1446,1
1447,1447,1
1448,1448,46
1449,1449,24
1450,1450,1
1451,1451,58
1452,1452,24
1453,1453,1
1454,1454,24
1455,1455,25
1456,1456,24
1457,1457,1
1458,1458,24
1459,1459,1
1460,1460,1
1461,1461,46
1462,1462,1
1463,1463,1
1464,1464,51
1465,1465,1
1466,1466,25
1467,1467,46
1468,1468,1
1469,1469,1
1470,1470,1
1471,1471,24
1472,1472,1
1473,1473,66
1474,1474,46
1475,1475,1
1476,1476,1
1477,1477,1
1478,1478,1
1479,1479,1
1480,1480,52
1481,1481,1
1482,1482,1
1483,1483,1
1484,1484,1
1485,1485,24
1486,1486,1
1487,1487,1
1488,1488,24
1489,1489,1
1490,1490,1
1491,1491,1
1492,1492,24
1493,1493,43
1494,1494,1
1495,1495,25
1496,1496,1
1497,1497,1
1498,1498,1
1499,1499,1
1500,1500,25
1501,1501,1
1502,1502,1
1503,1503,48
1504,1504,24
1505,1505,24
1506,1506,1
1507,1507,24
1508,1508,1
1509,1509,1
1510,1510,1
1511,1511,24
1512,1512,1
1513,1513,1
1514,1514,51
1515,1515,1
1516,1516,1
1517,1517,50
1518,1518,1
1519,1519,1
1520,1520,24
1521,1521,1
1522,1522,64
1523,1523,24
1524,1524,24
1525,1525,51
1526,1526,24
1527,1527,1
1528,1528,1
1529,1529,1
1530,1530,1
1531,1531,46
1532,1532,1
1533,1533,1
1534,1534,46
1535,1535,67
1536,1536,1
1537,1537,1
1538,1538,1
1539,1539,46
1540,1540,46
1541,1541,1
1542,1542,50
1543,1543,58
1544,1544,1
1545,1545,1
1546,1546,1
1547,1547,1
1548,1548,1
1549,1549,46
1550,1550,51
1551,1551,1
1552,1552,46
1553,1553,1
1554,1554,1
1555,1555,1
1556,1556,24
1557,1557,1
1558,1558,24
1559,1559,24
1560,1560,1
1561,1561,1
1562,1562,1
1563,1563,24
1564,1564,24
1565,1565,1
1566,1566,1
1567,1567,1
1568,1568,1
1569,1569,1
1570,1570,1
1571,1571,1
1572,1572,51
1573,1573,24
1574,1574,1
1575,1575,1
1576,1576,1
1577,1577,1
1578,1578,1
1579,1579,1
1580,1580,1
1581,1581,1
1582,1582,24
1583,1583,1
1584,1584,56
1585,1585,1
1586,1586,24
1587,1587,1
1588,1588,24
1589,1589,1
1590,1590,1
1591,1591,1
1592,1592,46
1593,1593,46
1594,1594,1
1595,1595,46
1596,1596,1
1597,1597,25
1598,1598,51
1599,1599,1
1600,1600,1
1601,1601,1
1602,1602,24
1603,1603,1
1604,1604,46
1605,1605,24
1606,1606,24
1607,1607,1
1608,1608,1
1609,1609,1
1610,1610,1
1611,1611,1
1612,1612,46
1613,1613,51
1614,1614,49
1615,1615,1
1616,1616,1
1617,1617,66
1618,1618,46
1619,1619,1
1620,1620,1
1621,1621,24
1622,1622,1
1623,1623,51
1624,1624,1
1625,1625,1
1626,1626,1
1627,1627,1
1628,1628,24
1629,1629,25
1630,1630,24
1631,1631,1
1632,1632,1
1633,1633,51
1634,1634,24
1635,1635,1
1636,1636,24
1637,1637,1
1638,1638,25
1639,1639,1
1640,1640,1
1641,1641,43
1642,1642,1
1643,1643,1
1644,1644,51
1645,1645,1
1646,1646,1
1647,1647,25
1648,1648,46
1649,1649,24
1650,1650,68
1651,1651,1
1652,1652,24
1653,1653,24
1654,1654,1
1655,1655,51
1656,1656,1
1657,1657,1
1658,1658,43
1659,1659,52
1660,1660,25
1661,1661,46
1662,1662,51
1663,1663,46
1664,1664,1
1665,1665,55
1666,1666,25
1667,1667,1
1668,1668,1
1669,1669,1
1670,1670,1
1671,1671,1
1672,1672,46
1673,1673,1
1674,1674,1
1675,1675,1
1676,1676,1
1677,1677,46
1678,1678,1
1679,1679,1
1680,1680,1
1681,1681,1
1682,1682,25
1683,1683,65
1684,1684,1
1685,1685,46
1686,1686,1
1687,1687,1
1688,1688,24
1689,1689,46
1690,1690,24
1691,1691,1
1692,1692,1
1693,1693,1
1694,1694,1
1695,1695,1
1696,1696,60
1697,1697,24
1698,1698,1
1699,1699,46
1700,1700,24
1701,1701,24
1702,1702,25
1703,1703,1
1704,1704,24
1705,1705,25
1706,1706,25
1707,1707,1
1708,1708,46
1709,1709,1
1710,1710,1
1711,1711,1
1712,1712,1
1713,1713,25
1714,1714,1
1715,1715,24
1716,1716,25
1717,1717,68
1718,1718,1
1719,1719,1
1720,1720,24
1721,1721,46
1722,1722,1
1723,1723,24
1724,1724,24
1725,1725,1
1726,1726,1
1727,1727,1
1728,1728,1
1729,1729,1
1730,1730,1
1731,1731,51
1732,1732,1
1733,1733,49
1734,1734,1
1735,1735,24
1736,1736,64
1737,1737,1
1738,1738,1
1739,1739,1
1740,1740,1
1741,1741,24
1742,1742,1
1743,1743,46
1744,1744,24
1745,1745,48
1746,1746,1
1747,1747,24
1748,1748,1
1749,1749,50
1750,1750,1
1751,1751,24
1752,1752,1
1753,1753,1
1754,1754,69
1755,1755,24
1756,1756,1
1757,1757,1
1758,1758,66
1759,1759,24
1760,1760,51
1761,1761,1
1762,1762,43
1763,1763,51
1764,1764,24
1765,1765,49
1766,1766,1
1767,1767,1
1768,1768,1
1769,1769,46
1770,1770,1
1771,1771,24
1772,1772,25
1773,1773,1
1774,1774,1
1775,1775,1
1776,1776,1
1777,1777,46
1778,1778,1
1779,1779,64
1780,1780,1
1781,1781,46
1782,1782,1
1783,1783,1
1784,1784,1
1785,1785,25
1786,1786,1
1787,1787,46
1788,1788,25
1789,1789,1
1790,1790,1
1791,1791,1
1792,1792,1
1793,1793,24
1794,1794,43
1795,1795,1
1796,1796,25
1797,1797,1
1798,1798,1
1799,1799,1
1800,1800,1
1801,1801,1
1802,1802,1
1803,1803,1
1804,1804,46
1805,1805,1
1806,1806,24
1807,1807,1
1808,1808,1
1809,1809,1
1810,1810,69
1811,1811,25
1812,1812,1
1813,1813,1
1814,1814,43
1815,1815,46
1816,1816,50
1817,1817,1
1818,1818,46
1819,1819,1
1820,1820,1
1821,1821,51
1822,1822,51
1823,1823,1
1824,1824,1
1825,1825,25
1826,1826,24
1827,1827,46
1828,1828,46
1829,1829,46
1830,1830,1
1831,1831,46
1832,1832,1
1833,1833,1
1834,1834,66
1835,1835,1
1836,1836,24
1837,1837,1
1838,1838,24
1839,1839,43
1840,1840,1
1841,1841,1
1842,1842,1
1843,1843,1
1844,1844,1
1845,1845,24
1846,1846,53
1847,1847,1
1848,1848,24
1849,1849,1
1850,1850,1
1851,1851,24
1852,1852,24
1853,1853,1
1854,1854,1
1855,1855,46
1856,1856,1
1857,1857,24
1858,1858,1
1859,1859,46
1860,1860,60
1861,1861,48
1862,1862,60
1863,1863,57
1864,1864,43
1865,1865,1
1866,1866,24
1867,1867,51
1868,1868,67
1869,1869,13
1870,1870,70
1871,1871,67
1872,1872,71
1873,1873,71
1874,1874,13
1875,1875,67
1876,1876,13
1877,1877,70
1878,1878,67
1879,1879,72
1880,1880,71
1881,1881,67
1882,1882,13
1883,1883,67
1884,1884,71
1885,1885,67
1886,1886,67
1887,1887,67
1888,1888,67
1889,1889,73
1890,1890,67
1891,1891,67
1892,1892,74
1893,1893,71
1894,1894,67
1895,1895,67
1896,1896,67
1897,1897,71
1898,1898,71
1899,1899,67
1900,1900,67
1901,1901,71
1902,1902,67
1903,1903,67
1904,1904,67
1905,1905,13
1906,1906,13
1907,1907,67
1908,1908,71
1909,1909,67
1910,1910,67
1911,1911,75
1912,1912,13
1913,1913,13
1914,1914,67
1915,1915,67
1916,1916,75
1917,1917,71
1918,1918,71
1919,1919,67
1920,1920,73
1921,1921,71
1922,1922,25
1923,1923,13
1924,1924,67
1925,1925,67
1926,1926,71
1927,1927,67
1928,1928,13
1929,1929,67
1930,1930,67
1931,1931,67
1932,1932,67
1933,1933,67
1934,1934,71
1935,1935,13
1936,1936,67
1937,1937,71
1938,1938,71
1939,1939,71
1940,1940,71
1941,1941,71
1942,1942,67
1943,1943,76
1944,1944,71
1945,1945,77
1946,1946,13
1947,1947,67
1948,1948,71
1949,1949,67
1950,1950,67
1951,1951,78
1952,1952,71
1953,1953,67
1954,1954,13
1955,1955,13
1956,1956,13
1957,1957,67
1958,1958,67
1959,1959,13
1960,1960,71
1961,1961,67
1962,1962,67
1963,1963,67
1964,1964,13
1965,1965,67
1966,1966,67
1967,1967,13
1968,1968,13
1969,1969,13
1970,1970,74
1971,1971,13
1972,1972,78
1973,1973,13
1974,1974,71
1975,1975,71
1976,1976,71
1977,1977,67
1978,1978,67
1979,1979,13
1980,1980,13
1981,1981,67
1982,1982,13
1983,1983,67
1984,1984,73
1985,1985,71
1986,1986,67
1987,1987,79
1988,1988,71
1989,1989,80
1990,1990,67
1991,1991,67
1992,1992,71
1993,1993,67
1994,1994,67
1995,1995,71
1996,1996,78
1997,1997,67
1998,1998,71
1999,1999,71
